industry_type,production_scale,energy_source_type,energy_use_per_unit,water_consumption,material_input_tons,waste_generated_tons,recycled_percentage,hazardous_waste_tons,CO2_emissions_tons,NOx_emissions,wastewater_emission_index,recycling_rate,byproduct_reuse_index,energy_recovery_rate,cost_savings_from_recycling,production_cost_index,region,distance_to_industrial_area,population_density,eco_industrial_park_member,sustainability_certified,Symbiosis_Score_Percentage,Symbiosis_Potential
Paper,336.23992687555875,Mixed,6.341758545209158,13655.109693167884,543.32403745445,175.5744224608704,37.93136885578663,48.86880668134803,735.1091308983256,7.2883463551433625,0.7443368428217001,0.07992914649134727,0.9189658691176303,0.5247681577647881,35582.82407686256,0.7981707638174879,North,77.5910894133776,1045.8602184598426,0,0,8.394965630742433,Low
Pharmaceutical,393.25805939710756,Mixed,6.7621258149620145,2766.113788471755,473.2965352542422,181.3015697613256,34.21762646695704,69.70117482161258,456.9340785425396,10.834179848527283,0.7395864896782488,0.2669587972990911,0.5242667592429424,0.25610128313273095,9574.940301977758,0.4947600643677903,East,14.228016112130176,5849.984091672718,0,0,12.201976444332143,Low
Plastic,348.73243502610256,Mixed,7.222211968025408,3691.285814635105,749.7174691461705,222.9844843280943,50.65411173843866,1.2357942186462356,139.98422111578054,20.103992337715823,0.24761888719890568,0.1891076059848945,0.5482029144535344,0.2309703690144847,33250.861531958726,0.5514350391978573,South,68.52675284258237,1305.378624331065,0,0,26.952753783042894,Low
Chemical,357.4380032036875,Mixed,4.811540383344596,8015.004558490872,489.88383577808656,13.60511822576927,25.3541193250118,34.858748547464614,638.880533872142,17.025800851759975,0.8335396315437738,0.8478005102575316,0.8665391415333359,0.8665223621679486,17702.46174468731,0.7094858274295909,North,56.7987502831946,3848.31171469287,1,1,72.53915422983614,High
Plastic,210.5550385167503,Mixed,2.4312262023829825,10796.66411189055,444.56188881305224,164.6652732579799,51.27861239273067,17.941873459352422,733.6453505708404,31.253271978097004,0.40510212704712056,0.2974724298076541,0.6121267206360573,0.2875700630620333,2543.049261546613,0.5120390120445927,Central,62.37225840696125,2984.4580858465106,0,0,15.733427970821953,Low
Plastic,256.55123048298873,Renewable,2.7871635355275215,1888.0712937937608,619.4831413626539,20.607692814845993,69.85492227654863,31.090583231907118,152.25954448546509,29.508983380458258,0.9619939098668226,0.17459837101898634,0.32245643947073643,0.3028795104915621,29836.24751343896,0.6772019560189759,South,23.992749517126345,4493.932298007699,0,0,24.524967801265714,Low
Cement,161.24434049385738,Renewable,3.0698627182912297,5106.5731144338515,584.4992142399084,211.83754489016277,12.532192842772885,33.27916863801933,657.5817151099062,23.195692887184176,0.08142768870693551,0.15779023871979644,0.31648515522203396,0.4216576064903101,24661.670812335982,0.8311696262655506,South,24.455336491627712,5710.516600311342,0,1,13.681401855820162,Low
Chemical,142.7561919019049,Renewable,5.156617365667309,14545.781780828178,194.87000630632454,21.43975578179042,10.831247325989759,59.73367718293096,747.9155478289201,32.97985110318054,0.43584036887272604,0.6799908510969428,0.5014207849158105,0.17549449443497656,15078.531560377134,0.7784239612646866,North,72.66951755056607,5540.8357903263895,0,1,34.87693097238791,Low
Plastic,241.76252131393082,Mixed,1.229667368900259,4303.973018323713,403.4812059305909,273.95971526078165,16.385447363133284,7.505749791635452,751.9220482308936,22.725446857030192,0.5558404876834986,0.05547497982346336,0.829947406036243,0.5065455599809163,12698.745489198009,0.5289666443202963,East,30.066898503219576,4221.055344132137,0,1,27.799784130768135,Low
Cement,270.4156735041346,Non-renewable,5.452297281459778,5039.22710341563,404.3865821146889,212.1143572309265,55.53110524688953,41.006712250600835,733.0420400897309,38.59337563796178,0.40515620708616484,0.47417396158085734,0.7652564066626507,0.6485285855319183,4800.267590076519,0.4727619328222409,South,6.915200474039217,3821.812014161007,1,1,59.53157039173152,Medium
Cement,188.5667986867811,Mixed,3.550479668997624,12629.228113961486,333.66838643250856,154.67998070012135,82.6286820707593,45.135583343899626,446.20838964088017,9.080351916467716,0.21057919050494334,0.15698399503837662,0.9164665274511602,0.7574004428696302,37774.17260374034,0.4713062692437354,East,48.8465428791971,3302.9616419536183,0,0,38.960821534538304,Low
Chemical,262.2219256843201,Renewable,3.066692617427495,1228.109259511601,437.9701116141898,135.2436573679466,10.415179611721415,39.53260828414435,297.844827458018,28.708213747285033,0.5929884887825099,0.8146970398723146,0.11469751056698327,0.6903088176778062,20771.425618299258,0.5091546902259498,Central,11.735778185263728,6922.897596774159,0,0,20.82668816729735,Low
Food Processing,363.98735440432097,Mixed,7.156475995096884,7236.890947730078,359.83054829535814,43.5484259719124,89.61621088969788,58.54986024501761,25.672790001327243,15.112793216151484,0.7559179146251376,0.9126053208072124,0.2914934620679048,0.1828723676722373,5249.931667892104,0.5961101920348635,East,64.13450682981684,2780.644078006631,1,1,77.0630757205245,High
Automobile,258.1509071306772,Non-renewable,4.220016769065593,6004.443084549219,199.50911710338735,90.8448199215756,19.033673483495544,30.703300472547788,67.51153695979113,11.519164679597658,0.6448385960201964,0.9128791545934133,0.1221869370323534,0.4604604304738315,35009.82927428988,0.5499584884163659,West,52.056222515082474,2223.0534051064596,0,1,40.76049706749224,Medium
Paper,310.66019081936213,Mixed,1.6653713187288495,5090.508018675441,359.2748654560108,261.3429359811644,81.56859988494924,75.59736509120609,354.4944319319647,7.6253053007246585,0.2344488488080395,0.4477676980520923,0.7259712745121926,0.08472758072736059,12595.660567077035,0.37980241259259473,East,70.22866740725424,5997.860850511116,0,1,46.98473522163082,Medium
Automobile,337.70078955452965,Non-renewable,6.787227376183729,4642.644113649086,104.20771067988244,271.8135794109357,51.04265502355047,38.54427540311531,331.47439418537806,22.32388731233098,0.7316079443685239,0.6300633419913167,0.17675032023534526,0.06601819704885435,9736.903197916883,0.398073515000345,South,63.21730548304555,3006.1550012344665,1,1,48.895018591259856,Medium
Pharmaceutical,396.3932102257417,Renewable,1.3334888020555462,1824.9245204759334,481.8393970808087,5.220573969306664,66.04537791870175,45.6971127691838,164.0768494645089,9.011042593593846,0.25689780604456325,0.5897337228596702,0.13989768619784604,0.4461173764464205,12675.622657004313,0.5057577656389101,East,10.744864570379299,6806.589078106694,0,0,26.99744099786481,Low
Paper,273.02316869663343,Renewable,6.087244569177376,5064.974525598908,690.2409117058339,180.27023548587763,53.4080536780105,66.04246586773995,328.4744218646923,8.413858632212033,0.17520236292404,0.3650350112473576,0.5555049863896018,0.2776644450118661,23453.71542707023,0.6372384600353145,East,31.723512761884937,2757.532005369729,0,0,21.854362300880716,Low
Pharmaceutical,338.1920476680275,Non-renewable,6.417343552394656,1124.259839377194,593.9653132659164,217.19367966240853,50.54909914024515,22.0188884744898,156.2270510551871,39.62601025081081,0.6906680154387221,0.449658042278478,0.4203362409072426,0.6650247153860265,4814.146410887387,0.6555983700800969,West,62.415699493337804,5675.169631681788,0,1,38.55055547318588,Low
Plastic,388.0477819375599,Mixed,3.468218241502007,11823.976022844312,320.29553004058346,187.53035982499387,80.96645141097328,6.016162301024197,682.0571771651556,32.16902296540755,0.8427872461139291,0.10789132750995711,0.6935912048862204,0.7018167081320713,20306.762546661703,0.591724238937978,West,34.55263491477341,551.8502490256216,1,1,61.21405817752289,Medium
Textile,382.2111121847275,Mixed,6.773514993944507,6274.303012391169,115.30340418298114,29.095530635574423,74.25034226326439,56.622718268998604,252.5920047429671,30.056934400047826,0.4815394476965744,0.7661291294043385,0.4883138525302456,0.85586335210243,36038.25091472388,0.7432655287245088,North,77.8445078128383,3207.390464860496,0,1,60.9003961946335,Medium
Chemical,125.14619160886835,Mixed,4.609615840995174,6936.605568638718,201.61204941895306,69.22884514567616,51.089190104455355,38.64094844387029,486.8801931234818,31.86539472236882,0.5313917931384378,0.2667231609391571,0.43280113634640743,0.7346142621851348,9150.520642152707,0.742349273254042,South,59.38775509168904,2877.1953647469018,0,1,35.05783685029192,Low
Paper,210.04553864752705,Non-renewable,4.243055572909578,13457.121503526907,459.11775537112675,78.85037887750889,19.489053998665234,71.72034007671958,412.2175883592877,38.77245351189033,0.30274757047123246,0.46447459802273855,0.4329504038722738,0.09341971082288753,14585.173341785267,0.5565764830124331,North,3.2089935018450397,6570.094166352203,0,0,7.798421062097301,Low
Paper,183.6768195541759,Mixed,1.3178229702808477,10041.797265987701,205.29281253727464,250.35876623500144,19.80925154172469,78.61440389779473,60.468020523313925,23.14442920575154,0.4946180151100322,0.48255866025497945,0.8346887423589692,0.3844607093219909,17052.634671962805,0.3746644864565666,West,70.63888394174523,7743.032145180819,0,0,23.968652407454513,Low
Plastic,107.81600478411178,Mixed,3.0302043555423412,616.8569984607369,457.97983346372564,141.64383371113155,78.13085416112142,31.928748045978335,754.9423012031097,9.199633157412991,0.1319829980124072,0.5546405652361864,0.40570308565021973,0.29572101657690986,24276.38703803532,0.618104861860274,East,9.862773219747492,3794.873958205099,0,1,41.60727883920105,Medium
Food Processing,282.6370479715074,Mixed,7.517069796197099,14176.034932938632,223.6992685729242,148.61432252266485,54.99820281454034,33.23512130077287,431.236263035377,34.55728080975294,0.95583082968299,0.7860889740992809,0.35005741499267007,0.39751920484444503,36931.66136799983,0.5288814383962996,West,12.960850486046697,6633.7229617993125,0,1,45.435496068323545,Medium
Cement,315.4894762227207,Mixed,3.7427677429845,3938.5947566768127,686.6929021070546,280.79344873358,50.93507691864582,32.63700817645812,273.54496184561594,29.83786381343656,0.8003606536565963,0.6726929415653747,0.35468156932045636,0.19406809307183143,16992.489913212168,0.382753793858222,Central,59.290407247661975,5657.618667467447,0,0,27.846939723702462,Low
Plastic,351.4009905494027,Mixed,4.826903643897378,2060.405679017953,347.9536046303448,192.9403372121411,67.84818151566078,25.96432877847409,143.33872431379325,16.865178337199836,0.6679730608221848,0.6467567442162728,0.22694071713340125,0.1379336933215341,4627.8079457550175,0.8890903259789036,East,69.46754763557746,7745.610703776807,0,0,29.379341288839136,Low
Electronics,119.28860469206671,Non-renewable,4.724151752889762,11637.858586522792,234.1629694583683,270.10697195803584,83.00153459021213,62.534967821311795,284.0507750869319,19.20599519369853,0.538194371684403,0.5240709462244458,0.8246199655165904,0.5188860882575606,15222.132734377712,0.5218532335680613,North,43.83527097616537,6526.646411874033,0,0,39.35727027972758,Low
Cement,360.462104280094,Non-renewable,5.133017628758854,7756.921080067414,659.2446351852961,139.67011232575223,63.454217275130944,60.71966099925821,35.999050358243814,16.744469739915328,0.7921691362279645,0.1363601794519309,0.18196773352482343,0.6983431797797549,9223.245678794101,0.6754787037727386,East,24.545879169770775,804.328914517098,0,0,19.944034232865135,Low
Chemical,285.736180356561,Non-renewable,1.4293166895029783,6789.673207261255,307.12922360408805,49.0836962628968,74.84207169945071,38.29158964404199,303.5753611716722,37.23271532904566,0.4947572395858043,0.41180762448577524,0.8677496640196447,0.6817198117387485,26767.430195125926,0.594077316801958,Central,29.402612529747692,5763.597434581442,0,1,60.24901422358168,Medium
Cement,305.262763244323,Renewable,3.535233783591098,4117.794655399755,133.61576587908644,279.33100025185524,75.04799454994134,3.5728973103119,434.55902329751376,14.069498654182619,0.2999739081545325,0.9115851661614969,0.30512094971990555,0.45584988995860437,3111.960148358623,0.38569696753005966,West,28.745367708492367,4376.897780294515,0,0,35.72000554112919,Low
Food Processing,371.3996811328973,Mixed,6.0618979171778795,8438.33660300362,477.8071185527312,140.31800912192378,40.282223147401524,24.764744121045872,700.0556717637369,38.557629006918816,0.16037423516667204,0.9459932677594273,0.8594841399564621,0.5200510876600515,13093.33890077679,0.33332617402354237,South,27.480892097141954,328.2012518721519,1,0,54.27573591574167,Medium
Cement,279.92360673384036,Mixed,2.40392175751088,4478.576775437517,486.17315332849154,58.58126945425245,33.297071629484634,23.384243724387,556.1520458042821,36.45573496453102,0.6475855888018073,0.7074483314908264,0.7617385911331194,0.5146958502577772,22716.593274839557,0.6754616490491754,South,20.946954402088686,2160.2410780584605,1,1,54.794220554244575,Medium
Chemical,187.47707428794723,Mixed,2.425048642824523,13572.95357666248,586.0217564268006,94.20674338965706,78.09894570988848,64.88697969602067,107.0342042439283,25.405585118802847,0.9294257450265141,0.2547634667671805,0.5737887688553228,0.6724133399912505,12538.699829883062,0.44821312220873133,South,49.49163338108018,7389.6909112097655,0,0,40.5634070875011,Medium
Food Processing,344.03434605525115,Mixed,1.070634246823173,3620.4649561312954,230.16457490628918,19.98676395823796,42.0601973016607,7.006045873293978,135.24213306160965,23.40296003745295,0.15361855350435116,0.14170158140305633,0.6525230035267392,0.09313265836042167,22937.820767119658,0.446192399768229,West,72.23161484807524,7423.278707736673,0,1,30.33947337166471,Low
Automobile,196.17894790242897,Non-renewable,4.062373486257468,13323.149681608425,382.8285043191838,143.14867447963363,86.78356055442994,64.45403032341633,353.9362268983322,15.11852656276385,0.18001804505080676,0.42328792314157926,0.3432596817424349,0.6889064979841015,6359.068243112962,0.8741857138261864,South,25.95242822050061,6431.033589564949,0,0,34.728512248691224,Low
Paper,90.95299546256932,Mixed,7.179140664713954,8611.378673046676,261.7759392819922,256.67281071351977,15.923709222060168,53.53469217593144,172.65204627825452,1.2243663659206703,0.4336060334095351,0.8209147121234021,0.5668057528948961,0.5739808106815587,37826.60854360565,0.5770639825867749,Central,16.562155201990144,7857.880905568318,0,1,44.56606852173943,Medium
Paper,345.8094421008799,Mixed,1.363306605111163,12513.077941480995,110.71530208676609,280.4062345219734,14.948488526403871,58.59531673043594,41.72282651454949,5.5411158563912535,0.806899347919689,0.6996778159055004,0.31316261065402734,0.22829784320441676,13054.458678535695,0.3176556399004135,West,67.40905797697114,6491.052752068798,0,0,8.294203674551373,Low
Pharmaceutical,190.4614863620082,Renewable,2.3378309664720183,10836.266939983847,707.4603702619187,280.1176512135749,88.7953536086197,34.57705500680188,647.9116064920947,30.292137272307173,0.2939227289715046,0.8455030137869943,0.41204553250141546,0.09415296837163806,37074.03189681557,0.5039056290898841,South,59.85909980939685,279.5926608249125,0,0,34.12769010081076,Low
Automobile,327.6270474244289,Mixed,3.1705917683992855,10602.079115832854,596.6523533662559,41.94285756048029,65.11866770542196,54.378063680140656,35.227605144435415,19.125835000232527,0.25391292467002813,0.6041986832278871,0.7381962997063203,0.14767501150209955,14381.746701157525,0.6506949253513361,North,74.60528846167301,2445.107854351792,1,1,69.19558534388467,Medium
